51.2379	39.5445
55.2392	63.6839
51.6969	58.8187
64.6972	37.2498
66.7402	61.5586
54.4227	44.7451
62.0143	45.2824
59.7397	60.1951
56.7597	58.7999
56.7619	36.923
58.9137	61.6496
57.7206	60.5807
59.3889	52.9298
56.6111	64.6751
58.4858	61.8879
64.2952	59.3565
59.2504	40.0847
55.9751	65.2859
54.0831	58.6146
60.0118	51.9155
57.3414	61.6805
61.8863	64.3072
67.2303	63.2886
68.1349	59.1769
61.6031	60.2072
59.6942	38.1764
62.6703	57.4824
63.1917	61.4424
64.9437	67.2952
64.4032	35.8827
51.844	38.3163
35.9712	47.9959
59.1539	48.9215
57.9636	53.8126
55.1533	37.9778
52.7817	37.1724
46.1873	34.2763
32.6382	40.8864
55.5153	45.3295
61.5009	38.2492
64.8343	38.5274
67.507	41.0202
54.595	42.2314
45.475	45.3746
64.549	44.0538
36.0187	44.1848
35.1855	35.49
40.3771	38.4948
32.2134	43.0189
67.659	58.701
64.5083	43.4553
65.3489	60.4791
31.2756	37.82
63.8858	42.5009
52.7452	36.3278
51.6552	42.9641
35.0904	44.1785
67.3279	38.6362
64.4976	66.2795
57.4916	36.5944
34.3002	36.6092
38.2971	40.5486
36.7562	40.6105
67.7857	39.9684
37.5948	35.0645
44.3663	45.1045
64.1666	40.8871
61.8331	44.3769
56.8022	38.9072
61.8722	44.9014
37.2581	39.2208
57.8327	31.3336
37.8978	37.4574
59.2059	41.2988
58.3195	36.4609
64.5722	44.7226
66.0975	37.306
64.7785	33.1619
47.7416	41.6993
33.102	58.7332
57.0237	56.7612
61.9172	52.9092
46.6105	34.2065
40.8678	31.687
33.1326	55.6008
37.3918	62.972
34.9711	60.7524
64.2324	59.6038
60.4281	57.6986
40.4196	57.7922
44.1928	42.3853
60.1211	55.6482
44.8518	56.5571
67.0066	56.0077
46.1194	65.1957
48.9689	59.9704
46.6448	57.4233
35.0447	60.0879
37.122	59.2976
65.9096	56.7967
41.892	51.8503
45.0399	53.7623
48.5195	41.279
44.6107	58.2475
39.6277	62.1388
37.6212	52.5081
41.9735	66.3292
64.1637	60.1361
34.6831	64.5612
40.3739	35.6214
31.0585	60.7146
47.2029	61.2576
37.637	57.1235
54.6221	62.5014
62.1738	62.3132
43.2358	61.2643
52.8661	61.9009
38.7218	54.9658
46.5157	55.1378
65.3416	56.4691
36.9742	63.1066
38.2992	56.5456
42.6747	60.8178
46.7567	55.2762
40.4846	58.6279
36.0023	40.5946
39.0216	67.5571
54.7167	54.5254
35.2766	65.5632
40.1335	46.7923
42.1095	47.8466
36.5225	48.1329
38.8914	39.9423
37.1986	43.5072
39.5342	42.3779
45.3406	32.9795
44.5393	38.3146
47.2965	63.2101
35.0092	35.8238
38.4556	43.6013
34.292	43.0011
36.0945	46.9328
34.9382	40.5797
43.0504	38.5955
41.3388	32.2716
41.8529	37.4372
34.8057	45.8802
61.5174	38.6499
47.9791	63.476
47.0272	36.59
36.7022	40.2548
46.772	45.6727
34.7011	37.782
34.392	35.6231
45.9389	34.9423
43.2285	33.8997
44.2941	43.7575
46.2158	37.1015
40.961	46.7725
41.7242	34.3443
34.096	38.532
40.4856	38.6676
33.0024	59.348
34.0508	41.7035
41.6967	41.5501
43.0229	39.1693
41.2317	48.3137
40.6454	45.2394
36.5521	34.4299
34.723	33.2936
37.9978	44.6792
44.6003	34.8156
44.4092	46.3921
38.6622	62.3163
42.7571	42.0892
40.3954	38.9883
37.5284	31.6371
44.3977	44.5182
35.7229	33.0191
53.2844	57.0335
64.2781	65.3126
58.0029	33.4425
67.0109	43.9585
37.494	42.1148
60.7104	55.9013
66.4765	44.3957
65.5858	63.0616
61.466	55.1772
59.965	55.2684
55.5339	60.181
65.2676	42.808
59.9388	67.0457
55.7076	63.8225
58.1206	41.3274
55.0715	62.1597
51.7489	61.5394
64.5865	59.8394
59.9175	66.6425
63.7103	64.0109
59.1543	63.0402
58.8139	59.418
52.5312	55.3268
66.8319	54.7285
68.4736	57.0505
66.3157	66.0013
63.5866	61.1826
52.358	64.228
56.1438	58.7866
53.5034	57.2933
51.3598	57.6134
65.5933	55.2159
65.6392	59.4998
56.9292	57.5615
61.9053	41.3533
62.6223	52.0338
58.2466	44.0289
38.8647	66.7744
58.6359	65.7297
65.2335	60.4175
41.5232	58.8809
56.3131	61.524
58.4233	60.4837
36.6782	62.1459
60.598	34.3268
65.1403	33.3782
56.3746	37.8393
68.3276	58.3358
67.9479	57.171
34.9625	52.6845
67.3498	42.6721
65.7228	41.9364
37.1692	35.2621
62.7702	39.9274
63.797	47.378
57.685	44.5165
60.354	34.3974
62.9254	60.3391
58.2976	44.1996
59.9042	46.4317
47.1819	34.9304
46.3622	42.5002
37.7927	46.8883
65.0212	33.0432
52.1327	42.4507
62.8003	46.0358
58.6065	53.0272
60.2958	44.4343
53.0639	59.001
54.228	40.4596
56.2535	46.7257
51.2917	39.9523
53.1139	44.1054
40.2968	38.9382
62.5819	41.0399
62.6299	47.9415
62.8128	61.3443
56.211	38.9739
64.8952	47.4181
55.2779	46.4389
61.4475	39.7449
60.969	40.599
41.8005	32.66
57.9146	41.9172
57.1225	42.3845
62.6927	43.3041
61.1783	36.6286
34.8818	39.7391
68.5906	39.3197
60.9429	40.7523
57.4587	46.6118
64.9785	37.6768
61.7192	46.6569
54.6599	36.3555
38.2287	34.2679
44.9061	46.1662
64.3487	33.126
57.6423	36.3305
35.0705	40.8577
61.6565	41.1707
38.5576	64.8522
45.781	66.6129
34.5842	52.8626
37.8318	64.4635
46.0478	63.136
47.1313	58.7907
40.8943	67.4959
32.783	61.5109
43.0298	52.0343
39.4532	64.8641
41.2246	65.149
63.7397	59.9192
32.6254	56.0799
41.2338	56.307
44.0629	55.8887
43.6425	38.3012
35.7621	56.5727
41.4739	53.6057
53.9859	65.6447
43.675	61.9937
40.0717	67.4116
63.2616	59.8907
38.2589	52.0897
39.4422	56.2954
55.7559	59.1895
40.2078	67.858
42.5748	54.0926
63.1249	58.784
65.8478	61.3418
41.1922	67.091
44.6709	59.2818
41.3806	63.6007
61.0514	54.0299
56.2945	63.8334
43.9763	54.447
36.5366	60.3406
41.898	66.5157
43.0691	61.0869
36.7953	64.9214
39.2008	54.1808
43.9426	34.8788
37.6814	65.4539
56.5979	67.8015
46.6751	35.6026
36.0829	61.8246
35.7733	65.4387
41.6944	57.8992
41.9726	63.2251
47.3549	61.6865
55.4873	62.1846
47.41	43.8013
45.9887	53.6663
45.9696	62.8029
58.2192	65.6496
45.4286	34.2029
40.7049	54.9189
35.7153	41.2133
40.0346	33.9081
35.7251	33.2609
40.5759	54.4195
38.2654	35.9743
48.0496	42.6611
38.9185	37.9331
47.6944	43.1936
45.7044	43.4127
40.1186	64.5875
36.3704	40.5203
42.8563	36.0669
32.373	58.8477
38.9421	38.3221
35.5161	37.2935
48.2214	57.4812
44.7908	46.5333
44.6526	40.253
38.7318	42.2992
56.7969	38.8607
32.0206	35.9689
46.8233	35.0702
65.774	41.0669
32.7756	57.8644
36.6632	45.3189
32.9071	36.7166
34.0395	38.677
39.2212	32.5169
42.072	43.0165
31.0342	59.4649
58.8142	35.6673
39.4992	43.921
44.9281	38.326
36.5271	43.0223
46.5206	38.8746
45.071	33.1066
41.3154	45.9765
57.8803	34.9867
36.0756	60.4808
59.0797	48.3446
40.542	36.2259
33.1817	45.7211
39.521	46.6974
42.023	35.4896
54.6517	64.2721
57.477	41.7195
68.0922	56.5359
60.3266	61.2867
58.6028	65.0003
52.5835	61.0246
53.6283	38.9629
51.792	57.3916
59.8657	64.1382
63.5857	60.4547
57.446	53.2081
64.1794	64.0475
64.2663	35.2189
65.3842	43.6167
63.0962	67.3138
59.8741	59.7537
60.8965	60.5905
63.7032	52.8892
57.5012	59.2234
61.6516	57.3732
60.6951	63.2319
53.2861	60.5159
51.8583	40.0313
64.3112	37.9552
52.9173	56.2333
59.6326	56.2839
65.8303	40.5492
58.5175	62.3725
59.4808	57.4414
57.8562	59.2147
43.0653	65.8458
63.0273	57.1988
66.3254	62.2141
54.6212	60.4638
64.4127	63.5019
55.9837	53.3891
61.421	62.8953
53.585	60.838
60.8747	62.0147
55.1057	66.1684
62.1214	58.2659
64.12	62.7721
53.4582	55.4006
67.718	58.0291
60.2726	54.1467
56.6951	44.0173
64.6873	35.5147
57.3462	66.009
51.8911	38.986
40.7707	38.2497
59.8317	35.1074
34.887	42.2896
53.2421	34.7325
57.1373	44.3568
63.4541	47.473
52.2747	37.9194
37.8383	47.5104
52.2265	43.3518
58.8462	39.1077
61.6173	33.1981
61.6602	43.5737
41.7879	33.7205
67.9149	43.484
62.8698	32.9397
32.8691	35.9947
34.1281	45.1611
59.9782	48.4921
57.7394	68.1327
59.6022	54.4322
56.9417	47.4693
58.9158	34.8341
60.117	48.0842
66.5609	59.9242
57.1746	62.4063
62.8106	54.1145
34.9562	34.6748
65.6796	39.6026
67.881	39.4978
47.7546	43.0476
52.1596	39.8845
65.354	37.9999
59.3573	38.9195
54.9584	40.2943
58.9098	38.9613
68.3395	56.7091
60.4913	37.0725
35.7141	38.5988
59.2437	37.1934
63.6475	43.8354
46.1639	39.9967
41.7752	40.4168
54.5296	34.1073
58.03	36.8517
63.4778	33.026
66.7722	40.3654
53.415	61.1834
60.0866	67.6194
56.6772	41.5692
35.137	44.82
44.1924	41.9209
46.0743	61.7963
41.4742	40.9038
65.742	64.5227
42.3604	45.7046
45.8852	63.6036
32.3433	61.3601
62.0056	66.74
33.7586	59.5456
31.5118	62.9883
40.6978	68.5343
38.0807	63.0244
45.2367	65.5035
66.2795	64.0057
56.4736	59.4098
56.2703	61.2163
43.293	65.4997
63.4325	68.2577
48.0145	58.0751
35.0862	64.8184
39.3605	61.8078
43.494	62.8282
47.6431	58.3872
39.1167	60.6588
60.0079	52.4076
37.3706	61.4777
32.4272	56.362
42.6147	55.9463
34.062	60.2661
42.8819	54.8426
32.8929	63.1508
34.9232	35.5563
33.5711	59.6693
34.7609	65.4681
45.6517	41.8594
46.1062	66.4353
48.1539	60.6714
45.3015	53.8844
68.2424	58.8158
41.3785	54.2261
48.3893	63.0895
40.0687	52.5269
36.9798	62.8106
34.2807	58.1459
47.5965	57.2848
36.867	64.2357
39.0412	46.9269
34.0914	63.7048
62.6556	59.3905
43.62	63.1913
37.0287	52.0547
41.4571	60.0963
36.4416	41.2232
59.2886	37.9906
58.9451	63.1428
59.4892	41.5628
42.9373	42.1136
36.1256	54.6356
34.7777	47.0787
44.6607	42.7579
40.0877	40.7586
41.08	31.1686
47.0109	42.642
33.5069	39.9819
34.202	42.3003
40.2435	40.576
32.4935	37.4478
46.0662	36.5498
31.8591	42.8162
61.4738	44.5694
46.509	64.0708
43.0266	40.6366
48.374	42.9115
38.2348	55.0964
35.7492	57.0187
46.8549	34.5215
43.8173	43.402
32.0935	61.5697
40.2865	39.8934
44.7563	45.5535
42.0407	37.6539
37.8203	31.307
33.8795	42.4759
62.9325	41.2518
31.9064	41.3612
41.8399	44.0181
52.3904	40.3555
44.3692	57.6014
42.8255	66
36.7949	45.3294
37.457	41.6748
43.313	36.2686
42.8591	37.8551
44.0785	36.6013
37.1451	41.0098
45.6584	45.8833
54.0586	37.5011
45.4956	39.1464
46.9003	45.4336
40.074	47.8444
57.1052	46.9235
67.2662	61.4249
53.6436	40.5744
58.7496	57.0188
56.7737	59.352
35.3014	53.0014
64.8221	52.8453
64.9118	53.1016
59.7001	55.8596
53.1322	36.4367
54.5453	60.5953
59.2375	62.5536
60.1882	47.8742
53.2453	63.5776
67.5029	43.2616
67.0699	55.3215
55.4236	64.8548
56.744	65.7065
63.0249	46.2527
46.2023	53.6089
63.7319	60.8793
52.2171	57.9679
55.8384	53.0726
68.9801	39.7038
62.7312	40.9451
61.7043	45.931
62.7886	66.3892
55.1621	58.4586
55.0619	66.7087
63.7429	58.1282
64.1572	54.3395
53.6262	62.2071
61.17	38.2851
60.4398	33.6832
66.0407	41.9038
63.0147	65.0305
51.8114	43.1899
38.3692	68.5666
64.5629	61.7628
65.3274	66.6972
42.3029	53.9544
59.1296	41.8486
58.6469	58.0347
59.8067	66.3824
66.015	56.9636
67.8866	40.9116
59.9986	52.6659
56.0749	56.7217
54.8442	64.6321
52.4395	36.8922
56.2783	63.5505
51.748	58.1633
63.0019	41.8465
52.8426	38.9006
61.1304	46.5005
59.6227	41.7551
52.5379	41.4665
57.6497	42.1557
54.7257	34.4931
64.3207	35.4761
35.4316	42.1205
63.0631	43.8108
54.9887	35.2132
59.9289	35.2412
62.9561	33.5603
55.2369	36.953
42.1332	37.7133
59.0338	45.9553
66.2501	36.0039
64.8762	41.7764
61.15	67.1768
38.2011	39.6634
62.3498	35.7065
51.1675	41.1646
64.8218	45.6948
34.8116	33.1079
59.8997	36.3956
55.5776	36.2062
68.4212	37.8257
60.5003	48.5819
56.1333	34.9646
60.3386	37.1867
62.4404	33.8135
65.9635	66.0301
40.5555	42.0603
64.0828	44.5347
64.6262	67.1176
41.3963	42.3908
56.6421	37.7209
59.3076	32.2376
40.2131	38.072
55.0632	39.7873
60.06	38.5482
64.8204	37.2077
59.4449	54.091
55.9669	42.3435
37.9512	40.4307
61.2664	47.9876
45.5596	43.3492
57.8256	48.2
60.6988	36.8554
43.7037	65.074
34.7012	40.8049
35.098	66.3494
39.5127	57.6925
40.1361	64.8399
37.7193	63.7612
67.0219	59.876
59.1991	67.3507
34.1616	62.1966
61.9613	62.1381
42.1305	61.9203
35.5494	46.3168
40.6268	66.3615
44.3611	57.5504
63.6605	53.8901
47.1705	58.2553
40.1916	65.563
64.1927	42.9599
43.8665	62.1093
39.2733	56.4563
35.8161	52.7004
32.9136	55.3448
61.83	64.3065
44.2671	67.8932
41.7125	58.4489
44.9555	62.3169
35.4942	54.832
32.9665	55.9038
41.0547	58.0033
34.5075	61.4178
46.5166	42.1093
37.1153	66.7813
60.9637	68.9241
63.6041	34.0281
43.7285	53.481
44.5895	45.4415
40.1692	60.0767
59.603	58.579
44.9525	55.9341
42.0277	53.911
54.5771	56.7472
54.7843	59.5715
42.4838	60.1838
39.0802	51.8743
39.2782	57.8864
44.7933	62.5533
56.2796	63.1899
42.372	38.8396
36.5101	63.695
33.7119	54.9892
